,open,close,high,low,value,volume,begin,end
2642,249.03,250.11,252.89,244.13,20370941955.7,81984710,2018-02-09 00:00:00,2018-02-09 23:59:59
2643,253.0,255.05,256.36,251.67,10645020978.5,41817940,2018-02-12 00:00:00,2018-02-12 23:59:59
2644,255.87,258.3,258.62,254.7,11238470863.2,43733360,2018-02-13 00:00:00,2018-02-13 23:59:59
2645,259.07,262.03,263.37,257.26,15763726021.8,60442410,2018-02-14 00:00:00,2018-02-14 23:59:59
2646,267.53,264.58,268.77,264.0,16211373017.0,60907490,2018-02-15 00:00:00,2018-02-15 23:59:59
2647,265.97,266.99,267.97,263.11,13788133927.1,51931210,2018-02-16 00:00:00,2018-02-16 23:59:59
2648,267.0,266.85,270.0,265.3,6458738857.4,24171390,2018-02-19 00:00:00,2018-02-19 23:59:59
2649,266.85,267.22,267.8,264.72,6594929915.5,24750090,2018-02-20 00:00:00,2018-02-20 23:59:59
2650,266.05,279.2,279.2,266.05,19223116848.6,70374070,2018-02-21 00:00:00,2018-02-21 23:59:59
2651,277.99,277.49,279.5,275.52,14071809465.999998,50751740,2018-02-22 00:00:00,2018-02-22 20:30:00
2652,279.0,279.97,285.0,278.59,19103957521.4,67733260,2018-02-26 00:00:00,2018-02-26 23:59:59
2653,280.82,278.21,280.99,276.61,11149945984.2,40006960,2018-02-27 00:00:00,2018-02-27 23:59:59
2654,276.0,272.4,277.41,272.0,14554640001.7,53012950,2018-02-28 00:00:00,2018-02-28 23:59:59
2655,270.98,275.0,277.0,270.9,10691698615.5,38979860,2018-03-01 00:00:00,2018-03-01 23:59:59
2656,274.4,273.0,275.5,268.56,12489442956.1,46027880,2018-03-02 00:00:00,2018-03-02 23:59:59
2657,273.7,277.0,278.84,273.5,9442568170.3,34109000,2018-03-05 00:00:00,2018-03-05 23:59:59
2658,278.5,274.03,281.5,274.03,11265464852.1,40605460,2018-03-06 00:00:00,2018-03-06 23:59:59
2659,272.99,274.0,276.72,270.15,13634404795.2,49998920,2018-03-07 00:00:00,2018-03-07 23:59:59
2660,274.55,274.6,275.48,270.61,7181079006.5,26351860,2018-03-09 00:00:00,2018-03-09 23:59:59
2661,276.05,274.3,277.3,273.55,6526543548.9,23710370,2018-03-12 00:00:00,2018-03-12 23:59:59
2662,274.0,273.95,275.93,272.66,9496963452.9,34643840,2018-03-13 00:00:00,2018-03-13 23:59:59
2663,273.0,262.5,273.4,262.11,16544068953.4,61779660,2018-03-14 00:00:00,2018-03-14 23:59:59
2664,263.0,254.51,264.61,253.29,20242222423.6,78054390,2018-03-15 00:00:00,2018-03-15 23:59:59
2665,255.29,256.15,257.98,249.76,23374275592.7,91870960,2018-03-16 00:00:00,2018-03-16 23:59:59
2666,257.8,255.0,259.81,250.01,10847095189.2,42502100,2018-03-19 00:00:00,2018-03-19 23:59:59
2667,255.98,257.15,257.34,250.4,15999128102.2,62966810,2018-03-20 00:00:00,2018-03-20 23:59:59
2668,258.0,268.88,270.0,257.23,18522801736.3,69909930,2018-03-21 00:00:00,2018-03-21 23:59:59
2669,269.97,265.5,271.8,264.1,14868236050.4,55550150,2018-03-22 00:00:00,2018-03-22 23:59:59
2670,259.02,262.0,264.25,259.02,12131991833.5,46285060,2018-03-23 00:00:00,2018-03-23 23:59:59
2671,262.0,255.0,264.87,255.0,14801208311.8,56903720,2018-03-26 00:00:00,2018-03-26 23:59:59
2672,256.99,258.0,258.43,252.27,11573145804.900003,45163380,2018-03-27 00:00:00,2018-03-27 20:30:00
2673,255.5,251.5,256.12,250.75,11059600247.6,43754240,2018-03-28 00:00:00,2018-03-28 23:59:59
2674,252.12,252.9,255.6,252.12,8537556290.3,33625120,2018-03-29 00:00:00,2018-03-29 23:59:59
2675,254.0,253.57,254.49,252.8,2769490405.2,10912160,2018-03-30 00:00:00,2018-03-30 23:59:59
2676,253.58,249.99,258.34,249.99,9030804058.1,35436630,2018-04-02 00:00:00,2018-04-02 23:59:59
2677,250.01,251.6,251.93,245.38,15893637625.9,63806710,2018-04-03 00:00:00,2018-04-03 23:59:59
2678,252.21,255.69,255.77,249.09,13132589219.5,52051840,2018-04-04 00:00:00,2018-04-04 23:59:59
2679,257.25,262.0,262.89,255.92,13715850969.4,52779220,2018-04-05 00:00:00,2018-04-05 23:59:59
2680,260.64,256.76,262.32,256.01,10442622618.6,40256090,2018-04-06 00:00:00,2018-04-06 23:59:59
2681,255.05,213.0,255.3,205.0,56367801633.7,250018990,2018-04-09 00:00:00,2018-04-09 23:59:59
2682,211.24,214.8,224.47,197.0,53263816178.4,253346870,2018-04-10 00:00:00,2018-04-10 23:59:59
2683,214.0,208.0,223.6,204.24,39537872546.91,185659760,2018-04-11 00:00:00,2018-04-11 23:59:59
2684,214.55,212.21,218.39,208.5,27108143591.5,126954920,2018-04-12 00:00:00,2018-04-12 23:59:59
2685,213.37,204.7,216.7,203.14,22455471964.5,106926900,2018-04-13 00:00:00,2018-04-13 23:59:59
2686,199.36,192.06,208.0,191.5,39538854703.2,199704860,2018-04-16 00:00:00,2018-04-16 23:59:59
2687,203.02,207.5,207.87,200.0,34626781541.2,169904570,2018-04-17 00:00:00,2018-04-17 23:59:59
2688,209.0,215.87,219.93,208.25,37412604604.2,174039490,2018-04-18 00:00:00,2018-04-18 23:59:59
2689,217.34,213.45,222.22,212.0,29060746448.2,133533840,2018-04-19 00:00:00,2018-04-19 23:59:59
2690,214.0,215.36,216.27,212.13,12403515337.1,57871710,2018-04-20 00:00:00,2018-04-20 23:59:59
2691,216.48,223.25,223.5,213.22,25595003152.1,116947630,2018-04-23 00:00:00,2018-04-23 23:59:59
2692,225.9,223.0,228.43,221.3,18905942308.9,83961110,2018-04-24 00:00:00,2018-04-24 23:59:59
2693,220.15,220.45,223.78,218.2,15380847119.1,69675890,2018-04-25 00:00:00,2018-04-25 23:59:59
2694,221.57,220.7,222.59,216.0,16070884559.3,73277610,2018-04-26 00:00:00,2018-04-26 23:59:59
2695,221.36,223.91,224.43,217.62,18162835383.4,81940000,2018-04-27 00:00:00,2018-04-27 20:29:56
2696,224.4,224.8,224.99,222.4,2307677737.1,10314450,2018-04-28 00:00:00,2018-04-28 23:59:59
2697,224.5,226.99,228.2,221.58,8865824262.0,39358910,2018-04-30 00:00:00,2018-04-30 23:59:59
2698,224.22,229.02,230.0,224.02,9102861491.900003,40017840,2018-05-02 00:00:00,2018-05-02 20:30:01
2699,228.4,228.03,232.74,227.5,18372579814.6,79625270,2018-05-03 00:00:00,2018-05-03 23:59:59
2700,229.58,228.55,230.94,225.7,10993598018.3,48163140,2018-05-04 00:00:00,2018-05-04 23:59:59
2701,230.17,229.86,232.18,229.06,8597499600.1,37271570,2018-05-07 00:00:00,2018-05-07 23:59:59
2702,227.79,226.7,228.48,224.5,12674910859.6,55972540,2018-05-08 00:00:00,2018-05-08 23:59:59
2703,228.5,233.7,234.14,228.37,16721207227.5,72199030,2018-05-10 00:00:00,2018-05-10 23:59:59
2704,234.35,235.72,237.95,233.74,13007734693.5,55080740,2018-05-11 00:00:00,2018-05-11 23:59:59
2705,236.21,237.8,237.8,234.03,8203151990.1,34774680,2018-05-14 00:00:00,2018-05-14 23:59:59
2706,237.5,231.39,237.5,230.4,12376593219.3,53009530,2018-05-15 00:00:00,2018-05-15 23:59:59
2707,230.88,229.8,232.0,226.7,16095019363.6,70162450,2018-05-16 00:00:00,2018-05-16 23:59:59
2708,230.01,226.05,231.25,226.05,9918244022.6,43455710,2018-05-17 00:00:00,2018-05-17 23:59:59
2709,225.7,222.2,228.16,222.2,13600146228.6,60330030,2018-05-18 00:00:00,2018-05-18 23:59:59
2710,223.79,226.21,226.8,223.55,8784476449.5,38991090,2018-05-21 00:00:00,2018-05-21 23:59:59
2711,227.27,225.6,227.27,222.95,9754702136.8,43268320,2018-05-22 00:00:00,2018-05-22 23:59:59
2712,223.11,221.0,224.07,221.0,10855542413.4,48854650,2018-05-23 00:00:00,2018-05-23 23:59:59
2713,221.91,222.01,223.7,221.12,8267685632.3,37214260,2018-05-24 00:00:00,2018-05-24 23:59:59
2714,222.51,220.0,223.48,219.0,11082473200.7,50137840,2018-05-25 00:00:00,2018-05-25 23:59:59
2715,219.47,220.9,221.5,219.2,5113158836.1,23187310,2018-05-28 00:00:00,2018-05-28 23:59:59
2716,220.5,219.0,222.13,217.1,7867194173.0,35940720,2018-05-29 00:00:00,2018-05-29 23:59:59
2717,219.3,221.01,221.55,217.88,10697722207.6,48626980,2018-05-30 00:00:00,2018-05-30 23:59:59
2718,221.98,222.36,224.35,220.0,14989081289.6,67415130,2018-05-31 00:00:00,2018-05-31 23:59:59
2719,221.5,220.0,222.77,220.0,7848174673.3,35532280,2018-06-01 00:00:00,2018-06-01 23:59:59
2720,221.13,220.0,222.67,218.57,7117569831.1,32256200,2018-06-04 00:00:00,2018-06-04 23:59:59
2721,220.0,215.56,220.79,214.51,11171799385.9,51368750,2018-06-05 00:00:00,2018-06-05 23:59:59
2722,216.0,217.9,218.19,214.65,7767477577.0,35857770,2018-06-06 00:00:00,2018-06-06 23:59:59
2723,218.94,216.41,219.45,216.41,7089408354.8,32483420,2018-06-07 00:00:00,2018-06-07 23:59:59
2724,216.0,210.95,217.0,210.25,14448389955.6,67632240,2018-06-08 00:00:00,2018-06-08 23:59:59
2725,211.5,212.6,213.27,211.5,1383573525.6,6508460,2018-06-09 00:00:00,2018-06-09 23:59:59
2726,212.5,210.35,213.61,208.33,5959527279.0,28263970,2018-06-11 00:00:00,2018-06-11 23:59:59
2727,211.23,215.0,216.13,209.63,10377946438.5,48675610,2018-06-13 00:00:00,2018-06-13 23:59:59
2728,214.82,214.0,217.49,213.6,9206055870.5,42732410,2018-06-14 00:00:00,2018-06-14 23:59:59
2729,213.9,209.36,215.0,207.9,18119021697.3,86209880,2018-06-15 00:00:00,2018-06-15 23:59:59
2730,209.0,206.3,211.2,205.01,11281089544.1,54276700,2018-06-18 00:00:00,2018-06-18 23:59:59
2731,204.0,206.0,206.77,202.11,10546994272.9,51734620,2018-06-19 00:00:00,2018-06-19 23:59:59
2732,207.0,212.2,212.37,207.0,12856341206.2,60991640,2018-06-20 00:00:00,2018-06-20 23:59:59
2733,212.25,210.4,214.16,208.62,13757767116.0,65102970,2018-06-21 00:00:00,2018-06-21 23:59:59
2734,211.62,214.43,215.0,209.62,14362327011.3,67568430,2018-06-22 00:00:00,2018-06-22 23:59:59
2735,204.5,202.51,206.94,202.51,11560070651.5,56516980,2018-06-25 00:00:00,2018-06-25 23:59:59
2736,203.64,199.91,205.0,199.6,11019915597.7,54747990,2018-06-26 00:00:00,2018-06-26 23:59:59
2737,201.85,207.95,209.33,198.55,16591642196.8,81134770,2018-06-27 00:00:00,2018-06-27 23:59:59
2738,207.85,208.5,210.63,207.01,9801017784.2,46877330,2018-06-28 00:00:00,2018-06-28 23:59:59
2739,210.1,218.0,218.3,210.09,16514311408.9,76707660,2018-06-29 00:00:00,2018-06-29 23:59:59
2740,217.01,221.01,222.83,216.0,12152067497.8,55213130,2018-07-02 00:00:00,2018-07-02 23:59:59
2741,221.01,218.45,222.45,217.1,8426922399.4,38401730,2018-07-03 00:00:00,2018-07-03 23:59:59
2742,218.23,217.7,219.56,216.61,4421169044.0,20277940,2018-07-04 00:00:00,2018-07-04 23:59:59
2743,217.5,224.54,224.54,216.85,11927171467.9,53737300,2018-07-05 00:00:00,2018-07-05 23:59:59
2744,225.01,226.71,227.59,221.61,12416711754.1,55247910,2018-07-06 00:00:00,2018-07-06 23:59:59
2745,228.5,230.0,231.24,228.2,11513207998.0,50069820,2018-07-09 00:00:00,2018-07-09 23:59:59
2746,230.95,230.3,232.25,228.0,9974921055.3,43340410,2018-07-10 00:00:00,2018-07-10 23:59:59
2747,229.2,227.57,229.2,224.8,13187757321.9,58161000,2018-07-11 00:00:00,2018-07-11 23:59:59
2748,226.76,226.6,228.45,225.1,9180986134.9,40488130,2018-07-12 00:00:00,2018-07-12 23:59:59
2749,227.3,229.85,230.86,227.22,9081249005.9,39651270,2018-07-13 00:00:00,2018-07-13 23:59:59
2750,230.1,227.99,231.0,226.42,8145377907.2,35579630,2018-07-16 00:00:00,2018-07-16 23:59:59
2751,227.0,222.5,227.0,220.52,13946206433.7,62586090,2018-07-17 00:00:00,2018-07-17 23:59:59
2752,222.0,216.28,224.0,215.64,13395859259.5,61197290,2018-07-18 00:00:00,2018-07-18 23:59:59
2753,216.9,207.5,217.11,206.56,19642138459.1,93333130,2018-07-19 00:00:00,2018-07-19 23:59:59
2754,207.77,204.34,210.95,201.1,26069626365.4,126702190,2018-07-20 00:00:00,2018-07-20 23:59:59
2755,205.4,208.42,210.4,205.25,11542249816.0,55275810,2018-07-23 00:00:00,2018-07-23 23:59:59
2756,209.0,215.45,215.45,208.92,11520923113.7,54142290,2018-07-24 00:00:00,2018-07-24 23:59:59
2757,211.0,213.7,215.45,208.34,16305810193.2,76868200,2018-07-25 00:00:00,2018-07-25 23:59:59
2758,215.7,210.0,216.51,209.11,12669519530.3,59754670,2018-07-26 00:00:00,2018-07-26 23:59:59
2759,210.0,208.9,211.22,205.58,12215218671.4,58628430,2018-07-27 00:00:00,2018-07-27 23:59:59
2760,207.77,211.33,212.49,206.56,10183314051.5,48372730,2018-07-30 00:00:00,2018-07-30 23:59:59
2761,211.09,214.86,214.94,210.24,9645869387.4,45260950,2018-07-31 00:00:00,2018-07-31 23:59:59
2762,213.5,210.6,215.2,210.57,8003945324.7,37666650,2018-08-01 00:00:00,2018-08-01 23:59:59
2763,208.54,206.6,211.72,205.13,12096301708.0,58115220,2018-08-02 00:00:00,2018-08-02 23:59:59
2764,206.49,202.21,206.55,202.0,15078114121.4,74165120,2018-08-03 00:00:00,2018-08-03 23:59:59
2765,201.8,203.9,205.2,199.57,10713771392.2,52730870,2018-08-06 00:00:00,2018-08-06 23:59:59
2766,205.19,201.79,207.95,201.55,12415871976.1,60553370,2018-08-07 00:00:00,2018-08-07 23:59:59
2767,201.53,193.2,202.45,191.51,27790876784.1,142075030,2018-08-08 00:00:00,2018-08-08 23:59:59
2768,189.99,195.9,195.9,182.06,30284614702.70003,160336490,2018-08-09 00:00:00,2018-08-09 20:30:04
2769,194.0,186.15,196.85,183.01,21618274957.1,113592570,2018-08-10 00:00:00,2018-08-10 23:59:59
2770,182.05,190.0,193.39,180.15,20128588961.3,106701070,2018-08-13 00:00:00,2018-08-13 23:59:59
2771,192.98,192.76,195.98,188.2,15858852181.8,82753490,2018-08-14 00:00:00,2018-08-14 23:59:59
2772,192.35,187.98,194.0,186.53,14725840102.6,77725280,2018-08-15 00:00:00,2018-08-15 23:59:59
2773,189.0,191.6,192.28,188.22,10404303397.5,54684020,2018-08-16 00:00:00,2018-08-16 23:59:59
2774,191.83,189.55,192.43,188.59,8610449552.0,45242690,2018-08-17 00:00:00,2018-08-17 23:59:59
2775,190.99,191.2,193.99,190.64,9500055126.9,49443050,2018-08-20 00:00:00,2018-08-20 23:59:59
2776,192.0,191.8,192.34,189.55,7701782573.9,40349600,2018-08-21 00:00:00,2018-08-21 23:59:59
2777,192.43,187.8,193.69,187.56,12651411162.5,66396800,2018-08-22 00:00:00,2018-08-22 23:59:59
2778,188.44,178.71,189.06,178.55,27065677929.2,147648980,2018-08-23 00:00:00,2018-08-23 23:59:59
2779,178.0,180.39,180.39,172.8,23457535153.0,133262230,2018-08-24 00:00:00,2018-08-24 23:59:59
2780,181.47,183.27,183.83,180.52,9436364424.6,51721470,2018-08-27 00:00:00,2018-08-27 23:59:59
2781,183.35,182.0,184.64,181.22,9080653589.9,49610370,2018-08-28 00:00:00,2018-08-28 23:59:59
2782,182.77,183.5,183.85,181.31,7182618810.7,39285100,2018-08-29 00:00:00,2018-08-29 23:59:59
2783,184.61,178.0,185.57,177.25,12019920144.6,66285490,2018-08-30 00:00:00,2018-08-30 23:59:59
2784,177.61,182.0,182.0,175.61,11442463693.3,63814120,2018-08-31 00:00:00,2018-08-31 23:59:59
2785,181.72,181.21,182.87,180.15,5674285972.0,31275240,2018-09-03 00:00:00,2018-09-03 23:59:59
2786,182.0,179.5,182.49,177.71,10220677869.6,56794110,2018-09-04 00:00:00,2018-09-04 23:59:59
2787,178.5,178.46,181.25,178.28,7999914277.0,44505050,2018-09-05 00:00:00,2018-09-05 23:59:59
2788,177.25,175.0,180.18,175.0,8793444616.0,49419910,2018-09-06 00:00:00,2018-09-06 23:59:59
2789,175.47,174.9,177.45,173.85,12023114397.0,68532820,2018-09-07 00:00:00,2018-09-07 23:59:59
2790,175.03,171.21,175.97,169.85,13361792221.8,77730540,2018-09-10 00:00:00,2018-09-10 23:59:59
2791,171.23,169.36,172.67,165.9,15752300258.0,93278700,2018-09-11 00:00:00,2018-09-11 23:59:59
2792,170.2,173.9,175.19,169.4,16178029284.8,93574140,2018-09-12 00:00:00,2018-09-12 23:59:59
2793,174.5,183.5,189.04,174.5,35718530627.1,194912360,2018-09-13 00:00:00,2018-09-13 23:59:59
2794,185.0,188.71,189.0,182.53,23811121559.5,127908270,2018-09-14 00:00:00,2018-09-14 23:59:59
2795,190.0,188.11,192.07,186.6,12657495056.9,67025000,2018-09-17 00:00:00,2018-09-17 23:59:59
2796,188.3,191.65,192.69,186.51,15935602842.5,83601870,2018-09-18 00:00:00,2018-09-18 23:59:59
2797,192.3,193.9,193.97,191.47,11765790485.2,61065690,2018-09-19 00:00:00,2018-09-19 23:59:59
2798,194.3,191.16,197.73,191.16,25907671831.7,133004440,2018-09-20 00:00:00,2018-09-20 23:59:59
2799,191.16,193.44,194.68,188.83,20987085349.6,109182050,2018-09-21 00:00:00,2018-09-21 23:59:59
2800,194.6,198.75,199.06,194.29,14980862393.8,76000500,2018-09-24 00:00:00,2018-09-24 23:59:59
2801,199.7,195.55,201.0,195.06,17816394892.2,90058270,2018-09-25 00:00:00,2018-09-25 23:59:59
2802,195.52,195.79,197.4,193.59,12107685829.7,61988530,2018-09-26 00:00:00,2018-09-26 23:59:59
2803,195.0,204.1,204.1,194.56,20287763496.9,101333900,2018-09-27 00:00:00,2018-09-27 23:59:59
2804,204.93,203.32,205.67,200.1,20640002411.7,101839410,2018-09-28 00:00:00,2018-09-28 23:59:59
2805,204.5,204.2,205.25,201.71,11200731324.1,55013680,2018-10-01 00:00:00,2018-10-01 23:59:59
2806,205.16,199.5,205.98,198.62,15967060127.3,79003430,2018-10-02 00:00:00,2018-10-02 23:59:59
2807,200.0,198.3,202.47,196.85,15326875712.8,76679890,2018-10-03 00:00:00,2018-10-03 23:59:59
2808,197.91,189.35,198.19,189.25,16889190425.7,87451180,2018-10-04 00:00:00,2018-10-04 23:59:59
2809,188.99,187.2,191.59,185.05,19431049586.3,103279820,2018-10-05 00:00:00,2018-10-05 23:59:59
2810,187.0,191.85,193.6,182.51,15450505217.0,82502650,2018-10-08 00:00:00,2018-10-08 23:59:59
2811,193.5,191.25,196.04,188.7,16579437585.2,86121280,2018-10-09 00:00:00,2018-10-09 23:59:59
2812,192.0,189.89,195.12,188.81,12901659213.4,67336620,2018-10-10 00:00:00,2018-10-10 23:59:59
2813,184.85,185.27,187.83,182.3,23161160055.1,125364360,2018-10-11 00:00:00,2018-10-11 23:59:59
2814,187.8,191.85,192.16,187.61,11967488185.0,63093510,2018-10-12 00:00:00,2018-10-12 23:59:59
2815,192.5,190.92,193.89,189.45,10382085271.3,54220850,2018-10-15 00:00:00,2018-10-15 23:59:59
2816,190.02,196.05,196.2,189.0,12322929981.2,64061080,2018-10-16 00:00:00,2018-10-16 23:59:59
2817,198.47,194.05,198.8,192.92,15439909926.6,79027880,2018-10-17 00:00:00,2018-10-17 23:59:59
2818,193.5,191.0,194.2,190.8,9497146513.4,49394850,2018-10-18 00:00:00,2018-10-18 23:59:59
2819,191.15,183.8,191.7,183.8,18187314080.4,96950320,2018-10-19 00:00:00,2018-10-19 23:59:59
2820,184.86,180.7,187.72,180.03,17068259418.5,92854160,2018-10-22 00:00:00,2018-10-22 23:59:59
2821,178.89,181.0,182.5,177.02,13991339614.5,77903480,2018-10-23 00:00:00,2018-10-23 23:59:59
2822,182.5,188.01,189.25,180.5,19832667501.9,106814960,2018-10-24 00:00:00,2018-10-24 23:59:59
2823,185.51,186.71,188.75,184.03,14912998515.9,80112060,2018-10-25 00:00:00,2018-10-25 23:59:59
2824,185.77,181.0,185.85,178.27,16813560687.7,92868230,2018-10-26 00:00:00,2018-10-26 23:59:59
2825,180.6,185.59,186.3,178.64,11281052334.4,61368040,2018-10-29 00:00:00,2018-10-29 23:59:59
2826,183.88,184.78,186.82,181.74,11277603675.4,61227000,2018-10-30 00:00:00,2018-10-30 23:59:59
2827,186.2,189.8,189.8,184.83,12501637020.5,66890490,2018-10-31 00:00:00,2018-10-31 23:59:59
2828,189.5,188.67,191.36,186.7,14659260131.4,77588390,2018-11-01 00:00:00,2018-11-01 23:59:59
2829,189.99,192.6,192.98,188.57,13275834208.1,69325930,2018-11-02 00:00:00,2018-11-02 23:59:59
2830,194.5,197.8,197.85,193.73,12927016495.6,65904630,2018-11-06 00:00:00,2018-11-06 23:59:59
2831,197.41,201.9,203.0,195.4,19697287441.3,98634400,2018-11-07 00:00:00,2018-11-07 23:59:59
2832,201.98,202.89,204.7,200.1,19186262036.4,94736930,2018-11-08 00:00:00,2018-11-08 23:59:59
2833,200.32,195.75,201.96,194.33,19066752943.8,96097970,2018-11-09 00:00:00,2018-11-09 23:59:59
2834,197.97,196.82,201.85,196.4,16404774101.4,82362260,2018-11-12 00:00:00,2018-11-12 23:59:59
2835,195.5,196.56,199.7,193.68,15499378471.0,78638020,2018-11-13 00:00:00,2018-11-13 23:59:59
2836,195.21,199.2,199.56,193.18,16355808484.3,83071810,2018-11-14 00:00:00,2018-11-14 23:59:59
2837,200.01,200.15,202.5,199.5,12524407289.2,62376350,2018-11-15 00:00:00,2018-11-15 23:59:59
2838,201.12,199.26,203.5,198.71,13363158527.7,66434280,2018-11-16 00:00:00,2018-11-16 23:59:59
2839,198.98,197.99,200.7,197.5,10061923655.3,50559670,2018-11-19 00:00:00,2018-11-19 23:59:59
2840,197.3,194.21,197.8,191.81,12942993160.1,66392190,2018-11-20 00:00:00,2018-11-20 23:59:59
2841,194.21,197.5,198.4,193.38,11448733173.5,58475250,2018-11-21 00:00:00,2018-11-21 23:59:59
2842,198.0,199.4,200.01,195.92,9858727498.9,49731020,2018-11-22 00:00:00,2018-11-22 23:59:59
2843,198.58,197.3,198.77,194.86,10030443127.2,50984250,2018-11-23 00:00:00,2018-11-23 23:59:59
2844,197.5,188.5,197.79,185.53,22420557112.3,117412600,2018-11-26 00:00:00,2018-11-26 23:59:59
2845,189.98,191.03,192.45,188.11,16719755012.7,87812910,2018-11-27 00:00:00,2018-11-27 23:59:59
2846,191.6,190.2,193.27,189.45,11541818590.300005,60383880,2018-11-28 00:00:00,2018-11-28 20:30:02
2847,191.85,195.76,196.37,191.1,16139491460.5,83234570,2018-11-29 00:00:00,2018-11-29 23:59:59
2848,194.0,194.0,194.25,191.22,12993600685.9,67411490,2018-11-30 00:00:00,2018-11-30 23:59:59
2849,197.99,200.3,201.9,197.58,16385948573.4,81820020,2018-12-03 00:00:00,2018-12-03 23:59:59
2850,200.3,199.0,200.7,196.93,11528970773.3,58006750,2018-12-04 00:00:00,2018-12-04 23:59:59
2851,195.7,196.0,196.8,194.05,9734457940.7,49771400,2018-12-05 00:00:00,2018-12-05 23:59:59
2852,194.0,192.19,194.23,190.11,12399197206.1,64556990,2018-12-06 00:00:00,2018-12-06 23:59:59
2853,193.5,195.01,196.35,192.2,12433246380.4,64007740,2018-12-07 00:00:00,2018-12-07 23:59:59
2854,192.75,191.8,193.92,190.39,11891150325.9,61815010,2018-12-10 00:00:00,2018-12-10 23:59:59
2855,192.15,192.57,193.8,190.2,10537857037.9,54872050,2018-12-11 00:00:00,2018-12-11 23:59:59
2856,193.3,190.45,193.9,190.45,9785365619.1,50988040,2018-12-12 00:00:00,2018-12-12 23:59:59
2857,190.25,189.17,191.55,188.56,8266209067.4,43510520,2018-12-13 00:00:00,2018-12-13 23:59:59
2858,188.5,184.93,189.1,183.73,13613007249.8,73307750,2018-12-14 00:00:00,2018-12-14 23:59:59
2859,184.63,182.3,186.96,182.11,11052002008.7,59876690,2018-12-17 00:00:00,2018-12-17 23:59:59
2860,180.59,186.6,186.6,180.37,14678476272.8,80342620,2018-12-18 00:00:00,2018-12-18 23:59:59
2861,185.5,188.85,188.85,184.35,11576233463.1,61953220,2018-12-19 00:00:00,2018-12-19 23:59:59
2862,186.0,189.3,191.82,185.31,16685397398.5,88123070,2018-12-20 00:00:00,2018-12-20 23:59:59
2863,188.74,186.79,190.05,185.7,11346374195.8,60633190,2018-12-21 00:00:00,2018-12-21 23:59:59
2864,186.1,184.3,187.26,183.51,6022072846.5,32587550,2018-12-24 00:00:00,2018-12-24 23:59:59
2865,182.42,183.3,183.47,179.04,6298604219.7,34732450,2018-12-25 00:00:00,2018-12-25 23:59:59
2866,183.9,183.4,185.5,182.35,5541701129.1,30129900,2018-12-26 00:00:00,2018-12-26 23:59:59
2867,187.4,185.0,187.4,184.18,8820686720.4,47527120,2018-12-27 00:00:00,2018-12-27 23:59:59
2868,185.78,186.5,187.22,184.98,7418966648.8,39831090,2018-12-28 00:00:00,2018-12-28 23:59:59
2869,186.9,186.3,187.0,185.31,1705839164.6,9167600,2018-12-29 00:00:00,2018-12-29 23:59:59
2870,186.37,186.99,191.5,186.0,7606839232.6,40249190,2019-01-03 00:00:00,2019-01-03 23:59:59
2871,188.0,190.99,190.99,187.77,6178982723.2,32583360,2019-01-04 00:00:00,2019-01-04 23:59:59
